text,timestamp
would suck live 14k years. imagine witnessing horror mankind. death ultimate reset life.,2026-01-18 15:08:21.751617
let ending.but anything possible eh.,2026-01-18 15:08:21.751622
fck,2026-01-18 15:08:21.751625
"took science fiction concept john character made bullshit straight vod flick. imovie as transitions, worst camera work youve ever seen life. sound design deaf person. camera work blind person. wow!! love movie shitty much tho",2026-01-18 15:08:21.751629
omg comedically bad,2026-01-18 15:08:21.751633
got hyped hearing sequel. 2min completely garbage but thisll good movie watch shit friend,2026-01-18 15:08:21.751636
"first movie 1010, second movie one 210",2026-01-18 15:08:21.751640
look like he going case xfiles now!,2026-01-18 15:08:21.751643
thats thats ends? dumbass sequel,2026-01-18 15:08:21.751646
waste...,2026-01-18 15:08:21.751649
student reenforced dislike teenager young adult,2026-01-18 15:08:21.751653
"11.11.2024 sadly, screenwriter go ending suggests young caucasian christian college student grows become j.edgar hoover gman serial killer rage not finding real jesus christ. waanhwaanh.. original better didnt try solve mystery.",2026-01-18 15:08:21.751656
ruining ? anyway... cant wait watch 3rd part 2027,2026-01-18 15:08:21.751660
dont read comment watch it. pretty good.,2026-01-18 15:08:21.751663
altsimo mierdon,2026-01-18 15:08:21.751667
2027 please.,2026-01-18 15:08:21.751671
"not good original, but worth watch companion piece. made tv series pilot initially, thats bit structured differently. original 9 10 me, 7 but seen original . standalone really isnt , id rate little lower 6.",2026-01-18 15:08:21.751674
id love see third movie,2026-01-18 15:08:21.751678
still looked good age hate still like movie hoping part 3,2026-01-18 15:08:21.751681
men black end other???,2026-01-18 15:08:21.751685
"gusto mucho, e una buena secuela, ojal hagan la tercera",2026-01-18 15:08:21.751688
"first movie, john mentioned someone immortal like him. maybe guy serial killer mentioned part.",2026-01-18 15:08:21.751693
part3????,2026-01-18 15:08:21.751696
nothing like first part,2026-01-18 15:08:21.751700
"reading comments, im not going waste time watching it.",2026-01-18 15:08:21.751703
didnt like ending all. didnt give kind closure anything anyone...,2026-01-18 15:08:21.751707
lol comment likedislikeratio dont match,2026-01-18 15:08:21.751710
gonna leave cliff hanger like,2026-01-18 15:08:21.751714
,2026-01-18 15:08:21.751718
"4556. picked plastic way back mountains.. good message, fit story kind man was.. caring people .. caring earth... made real. kudos writers.",2026-01-18 15:08:21.751721
way ended pissed,2026-01-18 15:08:21.751725
en franais svp,2026-01-18 15:08:21.751729
shame mixed disappointed,2026-01-18 15:08:21.751732
mind blowing sense,2026-01-18 15:08:21.751737
think...the actor mature good actor ! not noobs . spoiled whole mood first part got !,2026-01-18 15:08:21.751740
"fuk, disappointed",2026-01-18 15:08:21.751744
"please dont watch this, not worth expectation. literal waste watching part1",2026-01-18 15:08:21.751747
first movie really good. but b class crap,2026-01-18 15:08:21.751750
become follower good but blind follower bullshit. religion doesnt make blind priest that.,2026-01-18 15:08:21.751753
isbthere third one?,2026-01-18 15:08:21.751757
isnt funny hollywood producing movie advertisement like last 60 years. leave jbirds.,2026-01-18 15:08:21.751760
u notice van gohh last scene john fabricated identy body found 1 year ago doctor,2026-01-18 15:08:21.751764
"first movie entirely shot single room, still hold everyone end, however doesnt even come close that.",2026-01-18 15:08:21.751768
second movie not bad,2026-01-18 15:08:21.751772
"shame, doesnt come close original movie. waste time!! could degrade piece art much original was, putting typical student without logical sense sex heads!!",2026-01-18 15:08:21.751776
"ok, 4 jesus",2026-01-18 15:08:21.751779
"perfect depiction brain damage religion inflicts people, lol.",2026-01-18 15:08:21.751783
first part kept thinking week wen first watched it....such underrated movie true cult masterpiece....,2026-01-18 15:08:21.751787
"please unpublish movie internet , insult part 1",2026-01-18 15:08:21.751790
perdi su esencia no e como la primera parte,2026-01-18 15:08:21.751793
third sequel come 2027.,2026-01-18 15:08:21.751796
excellent thank,2026-01-18 15:08:21.751799
"four student like believer days, care teacher",2026-01-18 15:08:21.751802
"different first one, but not worst movie ive watched. felt like ended way abruptly tho",2026-01-18 15:08:21.751805
wife person left end movie?,2026-01-18 15:08:21.751809
"damn, bad movie",2026-01-18 15:08:21.751812
"see lot people comment talking not good first, but point think well enough everyone agree man earth far greatest film ever seen, holocene pretty good movie.",2026-01-18 15:08:21.751815
"comparando com primeiro, na minha opinio perdeu essncia, simplicidade e papo cabea que tinha no primeiro no existe nessa sequencia. ficou em aberto mais esperado uma sequencia, no teve plot igual primeiro. bem fraco, mais foi bom ver uma continuao, poderia ter uma terceira parte.",2026-01-18 15:08:21.751818
"moment drank whiskey gone bad spell go show nothing last forever.. gosh, line alone killed little depth left teenager segment..",2026-01-18 15:08:21.751821
man wtf ending... like... skip something???,2026-01-18 15:08:21.751824
son said year ago didnt want come back would treated again. great example man stupidity.,2026-01-18 15:08:21.751827
lazy writing,2026-01-18 15:08:21.751829
so...... not blasphemous missing something?,2026-01-18 15:08:21.751832
"well, forgave judash. girl joke savage",2026-01-18 15:08:21.751835
"character jesus not indecisive, regretful, unsure path. felt story would much better told author known jesus wrote.",2026-01-18 15:08:21.751838
people believe want believe,2026-01-18 15:08:21.751841
first movie left thinking. second enhances story human being weakness . not thoughtprovoking,2026-01-18 15:08:21.751844
unbearably bad compared 1st part sad say,2026-01-18 15:08:21.751846
master piece man waiting next one 2027,2026-01-18 15:08:21.751849
religious always refuse accept fact believe mythos story made people,2026-01-18 15:08:21.751853
not great movie. really enjoyed first one spite ridiculous premise. but poorly made.,2026-01-18 15:08:21.751855
director not making more. tf cast? kid extremely irritating!,2026-01-18 15:08:21.751857
"make lot sense would captured, regardless modern day. one place speaking next next....every country would curious scared government would go get",2026-01-18 15:08:21.751858
"coming shorts,",2026-01-18 15:08:21.751860
made damn sequel???,2026-01-18 15:08:21.751862
"enjoyed one, not good first but still enjoyable",2026-01-18 15:08:21.751863
"devil, lollardyism misguided human blasphemy bad pornographic meet lifetime movie soundtrack dulled threnody pleasant, albeit bloated, minutes. thanks.",2026-01-18 15:08:21.751865
dumb kids...thats birth control needed,2026-01-18 15:08:21.751866
philip edith nut,2026-01-18 15:08:21.751868
compared first one terrible god,2026-01-18 15:08:21.751870
nail fact jesus returned wouldnt know wether laugh cry.,2026-01-18 15:08:21.751871
"dont understand student didnt send professor 2 original photos. one partially obscured full side profile. would easily recognisable, especially someone met real life friend him.",2026-01-18 15:08:21.751873
decent sequel like mainstream cinema storytelling but nothing like masterpiece 1st one was....,2026-01-18 15:08:21.751874
thing going smooth. tara designed destined idiot,2026-01-18 15:08:21.751876
"seen man too, africa. 2 year ago, started talking budha stuff.",2026-01-18 15:08:21.751878
seen first movie genuinely changed way live thinking time not time left little but choose hell point movie man lived 14000 year ago thats it?,2026-01-18 15:08:21.751879
well 3 year gona third film,2026-01-18 15:08:21.751881
mean leave guy alone,2026-01-18 15:08:21.751882
yea ok movie sucks. movie already dont great plot but take charm original make mystery thriller bs???,2026-01-18 15:08:21.751884
"first part well done, hard another, but okay one show deal change identity.",2026-01-18 15:08:21.751885
anyone explain ever religious person encounter movie turn lunatic,2026-01-18 15:08:21.751887
3 year next installment,2026-01-18 15:08:21.751889
worf dont look,2026-01-18 15:08:21.751890
movie bad compared first movie. sadly,2026-01-18 15:08:21.751892
....and would gotten away wasnt meddling kids! lmfao,2026-01-18 15:08:21.751893
"125 stupid side note live chico,ca thats 100 not chico history museum.",2026-01-18 15:08:21.751895
movie absolute disaster compared first one really high hope watching first but man miss mark one,2026-01-18 15:08:21.751897
